dataset,user,history_n_baskets,target_basket_size,target_repeat_fraction,target_last_jaccard,target_novelty_fraction,target_popularity_profile,target_neighbor_support,target_transition_strength,target_relational_strength,target_personal_frequency,target_personal_recency_score
dunnhumby,21973,3,2,0.0,0.0,1.0,0.7595621540010065,0.0,0.007556716065768337,0.02729840768025476,0.0,0.0
dunnhumby,13576,4,1,1.0,0.0,0.0,0.5900855561147459,0.05,0.028781053636173226,0.0,0.25,0.5
dunnhumby,8447,7,5,0.6,0.0,0.4,0.8750125817815804,0.2,0.01607608196656007,0.048878997079194346,0.11428571428571428,0.19523809523809524
dunnhumby,17270,6,2,0.0,0.0,1.0,0.9599899345747358,0.075,0.03162425175400489,0.11690920851580325,0.0,0.0
dunnhumby,12783,6,18,0.7222222222222222,0.18181818181818182,0.2777777777777778,0.8299502320639713,0.09444444444444446,0.035776920289901204,0.07359615884037016,0.4259259259259259,0.4138888888888889
dunnhumby,2732,15,15,1.0,0.09523809523809523,0.0,0.8562154001006543,0.18999999999999997,0.03681314236456394,0.07464563454897816,0.31555555555555553,0.2716650016650017
dunnhumby,6013,7,23,0.21739130434782608,0.07692307692307693,0.782608695652174,0.7010568696527429,0.036956521739130443,0.010808142770492949,0.02463976707569588,0.05590062111801242,0.18840579710144925
dunnhumby,6114,7,5,0.4,0.0,0.6,0.9562154001006542,0.19,0.01037485360824725,0.06834752447749368,0.08571428571428572,0.2
dunnhumby,18867,2,6,0.3333333333333333,0.08333333333333333,0.6666666666666667,0.9716700218084214,0.13333333333333333,0.024017814896333468,0.10211809010172991,0.25,0.25
dunnhumby,1047,14,7,0.2857142857142857,0.0,0.7142857142857143,0.5409447120569415,0.10714285714285714,0.0015930021480641255,0.00994678806444441,0.08163265306122448,0.08333333333333333
dunnhumby,11007,17,15,0.4666666666666667,0.0,0.5333333333333333,0.7954453950679415,0.10666666666666667,0.015508082832100178,0.053240554460967954,0.17254901960784313,0.17333333333333334
dunnhumby,15255,3,14,0.21428571428571427,0.11538461538461539,0.7857142857142857,0.7219246531023079,0.1107142857142857,0.018188868526613187,0.030922509806415362,0.09523809523809523,0.21428571428571427
dunnhumby,19483,6,26,0.6923076923076923,0.12903225806451613,0.3076923076923077,0.713038597034571,0.09038461538461538,0.03960169933208112,0.05012794552393378,0.3076923076923077,0.34230769230769226
dunnhumby,2062,34,2,0.5,0.0,0.5,0.6569577252138903,0.1,0.022123858022120968,0.0029603911192327996,0.07352941176470588,0.0625
dunnhumby,10711,9,38,0.868421052631579,0.390625,0.13157894736842102,0.8363540645776494,0.13157894736842105,0.02454882933799414,0.053085194200598096,0.3801169590643275,0.7214912280701755
dunnhumby,12542,10,3,0.3333333333333333,0.0,0.6666666666666667,0.6812195940278477,0.016666666666666666,0.026569399632040247,0.0056566767172030194,0.03333333333333333,0.037037037037037035
dunnhumby,3789,7,3,0.0,0.0,1.0,0.9162053346753899,0.0,0.013133942027568275,0.037103231422748004,0.0,0.0
dunnhumby,22485,2,20,0.0,0.0,1.0,0.787405636638148,0.02,0.01318980325436142,0.03985999862952901,0.0,0.0
dunnhumby,18408,2,14,0.07142857142857142,0.047619047619047616,0.9285714285714286,0.8481378963261198,0.05714285714285715,0.01665529743279974,0.056315182326555045,0.03571428571428571,0.07142857142857142
dunnhumby,10115,6,4,0.25,0.0,0.75,0.9402365374937092,0.0875,0.0172413887175901,0.049956585265076736,0.041666666666666664,0.041666666666666664
dunnhumby,11632,7,14,0.7857142857142857,0.0,0.2142857142857143,0.7489934574735784,0.16071428571428573,0.002456728388491088,0.047389214361622085,0.17346938775510198,0.3197278911564626
dunnhumby,5511,24,10,0.8,0.09090909090909091,0.19999999999999996,0.7502893809763462,0.04,0.008152698510825765,0.0308454214907311,0.075,0.20492424242424243
dunnhumby,1882,27,1,0.0,0.0,1.0,0.9969803724207348,0.15,0.06621977449338393,0.0,0.0,0.0
dunnhumby,9210,6,1,0.0,0.0,1.0,0.7991947659788626,0.15,0.005275352012973294,0.0,0.0,0.0
dunnhumby,4791,8,14,0.21428571428571427,0.0,0.7857142857142857,0.8523348191818246,0.09642857142857143,0.004939466667153206,0.05139819441554035,0.03571428571428571,0.0642857142857143
dunnhumby,5142,8,2,1.0,0.0,0.0,0.9333165576245597,0.2,0.027012037719742504,0.05904609873541531,0.25,0.3333333333333333
dunnhumby,18669,4,2,1.0,0.5,0.0,0.8895948666331153,0.225,0.027154183268072847,0.08347894846881669,0.25,1.0
dunnhumby,7479,6,14,0.6428571428571429,0.16666666666666666,0.3571428571428571,0.6899309799410452,0.09285714285714286,0.017026081373994202,0.02785476945501589,0.21428571428571425,0.47023809523809523
dunnhumby,457,8,6,0.5,0.0,0.5,0.5853254487502096,0.05833333333333334,0.00864045978674729,0.056934278815137046,0.08333333333333333,0.11666666666666665
dunnhumby,1889,17,5,0.8,0.0,0.19999999999999996,0.8593860090588826,0.14,0.007037453885057075,0.015556684221428991,0.10588235294117647,0.08937154348919055
dunnhumby,2241,12,2,0.5,0.0,0.5,0.938475088072471,0.125,0.011837175142023676,0.01466039194979769,0.041666666666666664,0.07142857142857142
dunnhumby,12319,14,5,0.8,0.5,0.19999999999999996,0.9233769501761449,0.28,0.029787717555748223,0.05452815980256105,0.24285714285714283,0.6666666666666666
dunnhumby,20735,2,1,0.0,0.0,1.0,0.9544539506794162,0.0,0.008956320918438837,0.0,0.0,0.0
dunnhumby,3545,30,12,0.6666666666666666,0.0,0.33333333333333337,0.8000230665995639,0.07083333333333335,0.015490884954699894,0.03652159874491445,0.06666666666666667,0.07323860099595393
dunnhumby,21164,4,3,0.6666666666666666,0.2857142857142857,0.33333333333333337,0.760359000167757,0.35000000000000003,0.025819793877730455,0.2386859067207998,0.4166666666666667,0.6666666666666666
dunnhumby,4925,17,3,0.0,0.0,1.0,0.7661885589666163,0.0,0.01058614688818594,0.041169888187859445,0.0,0.0
dunnhumby,2527,5,9,0.2222222222222222,0.1,0.7777777777777778,0.6281244757591008,0.08333333333333333,0.017530519664654864,0.04388770632220074,0.08888888888888889,0.2222222222222222
dunnhumby,1471,10,26,0.6538461538461539,0.06451612903225806,0.34615384615384615,0.8160446750029033,0.10961538461538464,0.014473366894523708,0.061961078161009694,0.19230769230769226,0.22435897435897434
dunnhumby,248,18,4,0.75,0.0,0.25,0.7580523402113739,0.1375,0.01497637772301907,0.033257778980941496,0.13888888888888887,0.16695804195804195
dunnhumby,7447,6,6,0.16666666666666666,0.125,0.8333333333333334,0.5970474752558296,0.13333333333333333,0.027959467479578243,0.10541247825115907,0.16666666666666666,0.16666666666666666
dunnhumby,12807,7,3,0.3333333333333333,0.0,0.6666666666666667,0.935665156852877,0.03333333333333333,0.023046132539577685,0.013785897037710918,0.047619047619047616,0.08333333333333333
dunnhumby,1293,15,1,0.0,0.0,1.0,0.8624811273276296,0.0,0.005760293375914082,0.0,0.0,0.0
dunnhumby,20325,8,13,0.3076923076923077,0.0,0.6923076923076923,0.7289013201192366,0.05000000000000001,0.003286299524936194,0.027204654438283356,0.08653846153846154,0.12179487179487179
dunnhumby,17702,2,4,0.5,0.2,0.5,0.7249308002013085,0.0875,0.008703646325565641,0.03132225246962691,0.375,0.5
dunnhumby,20609,3,1,0.0,0.0,1.0,0.9549572219426271,0.05,0.06344939770644603,0.0,0.0,0.0
dunnhumby,9256,4,2,0.0,0.0,1.0,0.6341847005535984,0.0,0.00974661859333766,0.0405188112979045,0.0,0.0
dunnhumby,12501,18,1,1.0,0.0,0.0,0.9949672873678913,0.15,0.023310794074929343,0.0,0.3888888888888889,0.25
dunnhumby,18025,5,1,1.0,0.125,0.0,0.9992450931051837,0.1,0.026405515436391074,0.0,0.2,1.0
dunnhumby,16795,28,2,1.0,0.09090909090909091,0.0,0.7967413185707095,0.25,0.01107639257730025,0.045198511773871686,0.14285714285714285,0.5227272727272727
dunnhumby,4315,23,30,0.7666666666666667,0.08571428571428572,0.23333333333333328,0.8597131353799699,0.145,0.021086297839269262,0.06650425605647652,0.09130434782608696,0.24394927536231886
dunnhumby,17241,7,10,0.3,0.125,0.7,0.8444765978862605,0.075,0.026459422144252658,0.06439999007546714,0.05714285714285714,0.23333333333333334
dunnhumby,16755,16,10,0.6,0.0,0.4,0.8097508807247106,0.24000000000000005,0.015975106308062315,0.0745114611845751,0.19375,0.21428571428571427
dunnhumby,20490,3,2,0.0,0.0,1.0,0.8944388525415199,0.075,0.026596078323638476,0.05347192735878537,0.0,0.0
dunnhumby,21548,6,2,1.0,0.25,0.0,0.6261323603422244,0.025,0.0047713016011358906,0.03669156893839015,0.16666666666666666,0.6666666666666666
dunnhumby,12686,20,38,0.631578947368421,0.24561403508771928,0.368421052631579,0.8566537758588723,0.09078947368421053,0.020391787258606704,0.050488088753865,0.07236842105263157,0.40814536340852126
dunnhumby,3980,17,9,0.7777777777777778,0.0,0.2222222222222222,0.7823491584186099,0.06666666666666668,0.025867875814350634,0.036869943316732066,0.14379084967320263,0.18287037037037035
dunnhumby,12698,5,2,0.5,0.0,0.5,0.9943381982888777,0.325,0.04379688871824577,0.15942928043878837,0.1,0.1
dunnhumby,1621,43,3,0.6666666666666666,0.25,0.33333333333333337,0.7249622546552592,0.13333333333333333,0.05343909711874891,0.023554490235962715,0.12403100775193798,0.4444444444444444
dunnhumby,6399,10,8,0.375,0.0,0.625,0.8521011575239055,0.2125,0.012613348831970427,0.08409501557210236,0.1625,0.15625
dunnhumby,2779,23,4,0.5,0.0,0.5,0.9176207851031706,0.1625,0.010984643392013571,0.0648875101475444,0.03260869565217391,0.15
dunnhumby,9922,17,2,1.0,0.5,0.0,0.8467539003522899,0.325,0.02007973999546495,0.05620096862143782,0.47058823529411764,0.6
dunnhumby,20268,8,1,1.0,0.125,0.0,0.9886763965777554,0.4,0.04001793135663341,0.0,0.5,1.0
dunnhumby,21464,3,3,0.0,0.0,1.0,0.6303472571716155,0.0,0.004169602653790259,0.06594911364073128,0.0,0.0
dunnhumby,14869,8,3,0.6666666666666666,0.0,0.33333333333333337,0.7057540681093776,0.4666666666666666,0.009653928842972675,0.05129001558946924,0.20833333333333334,0.15
dunnhumby,9374,6,10,0.7,0.2857142857142857,0.30000000000000004,0.7475591343734272,0.16999999999999998,0.026064622150317195,0.05932357968258717,0.3166666666666667,0.5333333333333333
dunnhumby,8311,5,6,0.0,0.0,1.0,0.9136050998154671,0.041666666666666664,0.01723240793430182,0.03923989423767901,0.0,0.0
dunnhumby,21871,3,4,0.75,0.75,0.25,0.9342287367891293,0.1375,0.033329932655208894,0.06583618802334867,0.3333333333333333,0.75
dunnhumby,5541,37,19,0.42105263157894735,0.045454545454545456,0.5789473684210527,0.775951580006887,0.07368421052631578,0.023229943299087903,0.044997100612092535,0.034139402560455195,0.10299707602339182
dunnhumby,3232,2,19,0.2631578947368421,0.11428571428571428,0.736842105263158,0.7792228432177576,0.07631578947368423,0.020806432777683837,0.054421024276791005,0.13157894736842105,0.23684210526315788
dunnhumby,20630,2,4,0.25,0.0,0.75,0.9067689984901862,0.0625,0.005429566704872441,0.04061305766611276,0.125,0.125
dunnhumby,9662,5,9,0.2222222222222222,0.0,0.7777777777777778,0.7762679639881451,0.07222222222222223,0.018732326087083077,0.03754033143595753,0.06666666666666668,0.07407407407407407
dunnhumby,20498,8,4,0.25,0.0,0.75,0.6713324106693508,0.025,0.01922847758739399,0.026475761118050903,0.0625,0.0625
dunnhumby,19913,2,8,0.375,0.0,0.625,0.9161424257674886,0.11250000000000002,0.02029962662851957,0.04843990877401782,0.1875,0.1875
dunnhumby,16403,3,5,0.0,0.0,1.0,0.843608454957222,0.07,0.0,0.06107466458194102,0.0,0.0
dunnhumby,4588,11,23,0.6086956521739131,0.03571428571428571,0.3913043478260869,0.8144734250891664,0.1217391304347826,0.027454618335629417,0.05380384493408386,0.2094861660079051,0.18985507246376815
dunnhumby,16040,6,7,0.2857142857142857,0.08,0.7142857142857143,0.6659896469911567,0.10714285714285714,0.018382363973129874,0.040284971477521574,0.14285714285714285,0.2857142857142857
dunnhumby,3882,4,1,0.0,0.0,1.0,0.34159536990437844,0.05,0.01830318714870101,0.0,0.0,0.0
dunnhumby,15156,10,5,0.0,0.0,1.0,0.6734021137393055,0.04,0.008777534693144321,0.05122674936389078,0.0,0.0
dunnhumby,18858,6,14,0.21428571428571427,0.07407407407407407,0.7857142857142857,0.7335628010640592,0.05357142857142857,0.014994552466875036,0.03158445981856215,0.03571428571428571,0.15714285714285717
dunnhumby,11054,2,16,0.3125,0.16,0.6875,0.7515334046300957,0.115625,0.017016027791369466,0.04008173603275429,0.25,0.28125
dunnhumby,18354,4,3,0.3333333333333333,0.0,0.6666666666666667,0.7172873678912933,0.18333333333333335,0.02077155790150575,0.020990629395074987,0.08333333333333333,0.1111111111111111
dunnhumby,21500,2,1,1.0,0.2,0.0,0.9818822345244087,0.2,0.006300769165173937,0.0,0.5,1.0
dunnhumby,7552,12,6,0.5,0.07692307692307693,0.5,0.9575364871665828,0.18333333333333332,0.03575952952597299,0.08588121539125959,0.22222222222222224,0.26851851851851855
dunnhumby,1937,6,13,0.0,0.0,1.0,0.8220355386938176,0.02307692307692308,0.02678084316831031,0.047386992224071514,0.0,0.0
dunnhumby,9968,9,11,0.8181818181818182,0.2777777777777778,0.18181818181818177,0.9282952829757057,0.24090909090909093,0.022829390673341634,0.08071496347360398,0.3333333333333333,0.5735930735930735
dunnhumby,11932,11,12,0.16666666666666666,0.0,0.8333333333333334,0.7636722026505619,0.08750000000000001,0.018507626406385938,0.03613363386134404,0.06060606060606061,0.03472222222222222
dunnhumby,13837,4,26,0.4230769230769231,0.20512820512820512,0.5769230769230769,0.7259349231543495,0.07692307692307693,0.020380115696070764,0.04251956004587642,0.15384615384615385,0.33653846153846156
dunnhumby,6020,8,16,0.5,0.03571428571428571,0.5,0.6667086059386009,0.1,0.01619487210325421,0.03439172856837397,0.109375,0.1793154761904762
dunnhumby,1969,13,1,0.0,0.0,1.0,0.293658782083543,0.05,0.005871090427144376,0.0,0.0,0.0
dunnhumby,9878,16,19,0.5789473684210527,0.0625,0.42105263157894735,0.7933607925197999,0.18157894736842106,0.033229938313917996,0.04792857642001321,0.08552631578947369,0.20499354446722867
dunnhumby,14993,10,2,0.0,0.0,1.0,0.4903749370910921,0.025,0.005702544763274179,0.0,0.0,0.0
dunnhumby,12612,8,5,0.6,0.375,0.4,0.8048062405636639,0.18,0.01688392888515866,0.023799594621849073,0.175,0.6
dunnhumby,7394,12,7,0.14285714285714285,0.0,0.8571428571428572,0.8144726436120499,0.0071428571428571435,0.0,0.04236143008946049,0.023809523809523808,0.07142857142857142
dunnhumby,10858,7,13,0.6153846153846154,0.06451612903225806,0.3846153846153846,0.8779276837907938,0.2269230769230769,0.02859563915640103,0.07230757045787467,0.2527472527472527,0.33589743589743587
dunnhumby,17612,4,5,0.4,0.0,0.6,0.9275289380976346,0.25,0.04006151064764486,0.09260057937721211,0.15,0.2
dunnhumby,2433,2,20,0.0,0.0,1.0,0.866935078007046,0.030000000000000006,0.030296369682198045,0.06234424492395796,0.0,0.0
dunnhumby,13619,10,31,0.5161290322580645,0.0,0.4838709677419355,0.8022509213111028,0.08870967741935484,0.008980980511846951,0.04815963994107131,0.12580645161290321,0.12076292882744495
dunnhumby,12659,7,7,0.42857142857142855,0.09090909090909091,0.5714285714285714,0.5415198792148967,0.10714285714285714,0.013098505988692397,0.06893255735359287,0.16326530612244897,0.2380952380952381
dunnhumby,12818,11,2,0.0,0.0,1.0,0.6816809260191243,0.0,0.0,0.13536265865101996,0.0,0.0
dunnhumby,2361,3,18,0.6111111111111112,0.19230769230769232,0.38888888888888884,0.7811958284404183,0.13611111111111113,0.022420023341832625,0.06341822190027854,0.33333333333333326,0.4351851851851852
dunnhumby,14833,2,6,0.0,0.0,1.0,0.7454286193591679,0.008333333333333333,0.01534024041650609,0.06272444788517516,0.0,0.0
dunnhumby,13443,10,8,0.875,0.0,0.125,0.641529315551082,0.15625,0.022407310933362158,0.04462724353829545,0.35,0.23854166666666665
dunnhumby,18480,2,7,0.14285714285714285,0.0,0.8571428571428572,0.8101768639010712,0.09285714285714286,0.013327535327698694,0.060850561287427704,0.07142857142857142,0.07142857142857142
dunnhumby,17992,2,13,0.23076923076923078,0.09090909090909091,0.7692307692307692,0.7694436916882815,0.0846153846153846,0.02221145075732864,0.04496982932463668,0.11538461538461539,0.19230769230769232
dunnhumby,5721,12,11,0.5454545454545454,0.10526315789473684,0.4545454545454546,0.8408976529258361,0.17727272727272728,0.017402745023826053,0.06290624414102045,0.12878787878787878,0.22373737373737376
dunnhumby,7536,20,20,0.55,0.07142857142857142,0.44999999999999996,0.8277617010568697,0.14500000000000002,0.024811659085525233,0.0548712891784206,0.09749999999999999,0.1898313492063492
dunnhumby,15889,3,20,0.4,0.16216216216216217,0.6,0.8386575239053851,0.0675,0.0165131266487392,0.04669348911399936,0.15,0.3333333333333333
dunnhumby,19788,12,1,0.0,0.0,1.0,0.9740815299446401,0.05,0.012419641718584794,0.0,0.0,0.0
dunnhumby,12670,6,1,0.0,0.0,1.0,0.837317564167086,0.05,0.00460110098956826,0.0,0.0,0.0
dunnhumby,1961,8,2,0.5,0.0,0.5,0.9740815299446401,0.3,0.003772444025353888,0.1669156296554467,0.0625,0.0625
dunnhumby,7464,14,5,0.2,0.0,0.8,0.4111977856064418,0.0,0.010683708907835135,0.06295522856574369,0.014285714285714285,0.04
dunnhumby,11119,6,10,0.1,0.0,0.9,0.7686713638651234,0.030000000000000006,0.0046952808574274125,0.02788914303071585,0.016666666666666666,0.02
dunnhumby,1099,18,4,0.5,0.0,0.5,0.778938097634625,0.1375,0.01422559330669836,0.03603777635891329,0.08333333333333334,0.08173076923076923
dunnhumby,1231,15,9,0.8888888888888888,0.0,0.11111111111111116,0.8950679416205334,0.20555555555555557,0.009882603231542619,0.0708997585443113,0.3333333333333333,0.3009259259259259
dunnhumby,18302,2,3,0.0,0.0,1.0,0.7718084214058044,0.03333333333333333,0.029499721221694062,0.028068660335144047,0.0,0.0
dunnhumby,12162,5,8,0.875,0.0,0.125,0.5177560392551586,0.31875,0.010848382064235731,0.12325772393947415,0.30000000000000004,0.2708333333333333
dunnhumby,18409,3,1,1.0,0.125,0.0,1.0,0.45,0.04222923074050707,0.0,1.0,1.0
dunnhumby,5310,12,9,0.5555555555555556,0.11764705882352941,0.4444444444444444,0.7985936364144719,0.15000000000000002,0.01788641946841863,0.03416877165627658,0.21296296296296297,0.35555555555555557
dunnhumby,16233,6,8,0.125,0.0,0.875,0.8083008303975843,0.10625000000000001,0.016930510317969008,0.037908400683544785,0.041666666666666664,0.03125
dunnhumby,13402,2,2,0.0,0.0,1.0,0.4150729743331656,0.0,0.0,0.0,0.0,0.0
dunnhumby,4693,11,2,1.0,0.0,0.0,0.692501258178158,0.325,0.010097166480870863,0.06412285821522917,0.18181818181818182,0.5
dunnhumby,14597,4,7,0.2857142857142857,0.0,0.7142857142857143,0.8696167948810123,0.12142857142857144,0.003938096698893067,0.08542290292166552,0.07142857142857142,0.07142857142857142
dunnhumby,516,13,7,0.2857142857142857,0.0,0.7142857142857143,0.6410777194622187,0.014285714285714287,0.015146512586120282,0.045656051492261915,0.02197802197802198,0.05714285714285715
dunnhumby,17238,2,9,0.4444444444444444,0.2,0.5555555555555556,0.8019347984118996,0.12777777777777777,0.017614084815454054,0.0397737031668326,0.3333333333333333,0.3888888888888889
dunnhumby,12548,7,17,0.7647058823529411,0.15384615384615385,0.23529411764705888,0.788226412860061,0.21176470588235294,0.023940477848079234,0.06915194539515546,0.3697478991596639,0.4250700280112044
dunnhumby,3503,18,5,0.0,0.0,1.0,0.7135128334172118,0.02,0.005197252894632539,0.04542790646351867,0.0,0.0
dunnhumby,10565,8,13,0.6923076923076923,0.2,0.3076923076923077,0.715516240176532,0.14230769230769227,0.03038073989275227,0.04342540741410812,0.2980769230769231,0.3615384615384615
dunnhumby,18758,3,2,0.0,0.0,1.0,0.324861600402617,0.0,0.0047659537021057475,0.0,0.0,0.0
dunnhumby,7785,20,1,1.0,0.0,0.0,0.1738802214393558,0.35,0.01611152628013094,0.0,0.2,0.2
dunnhumby,8141,3,7,0.42857142857142855,0.07692307692307693,0.5714285714285714,0.9160795168595873,0.2285714285714286,0.025725447441596463,0.06617665258322918,0.2857142857142857,0.2619047619047619
dunnhumby,5173,19,8,0.625,0.0,0.375,0.9473295168595873,0.14375,0.01805980529109623,0.09209142366231332,0.039473684210526314,0.05064935064935065
dunnhumby,19385,7,21,0.23809523809523808,0.0,0.7619047619047619,0.7802142497663382,0.08333333333333333,0.010523322781624846,0.048719297499278405,0.05442176870748299,0.07539682539682539
dunnhumby,9735,9,24,0.375,0.04,0.625,0.6890360258345916,0.08750000000000001,0.015689312494232065,0.039860072232235956,0.06018518518518518,0.10763888888888888
dunnhumby,8346,8,9,0.6666666666666666,0.037037037037037035,0.33333333333333337,0.8668847508807248,0.25555555555555554,0.022065440293286206,0.06567783801487338,0.2222222222222222,0.26851851851851855
